Crop,Variety,Region,Season,Soil_Type,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Yield
Tomato,Cherry,Maharashtra,Rabi,Peaty,42.19574002,82.07041172,83.69986791,33.94397664,78.32226772,7.109057848,246.0793941,30341.36
Tomato,Cherry,Andhra Pradesh,Rabi,Peaty,15.96992374,18.74706904,16.99910164,24.3905421,48.08502576,4.714334712,176.3481714,20412.74
Potato,Russet,Punjab,Rabi,Peaty,62.1891097,11.17026069,70.07536079,32.38283907,98.0764977,6.185971125,166.8080497,26687.16
Rice,Basmati,Uttar Pradesh,Kharif,Clay,85.76239656,65.35836065,29.00143604,29.50962513,75.28750911,8.092598542,104.4392931,4881.69
Tomato,Cherry,Madhya Pradesh,Rabi,Clay,106.8155402,52.92748605,11.75779772,39.87472642,38.83844336,6.301173312,370.0379853,32993.63
Rice,Jasmine,West Bengal,Kharif,Peaty,15.10825004,45.05815056,92.33277065,10.19420741,46.99609932,5.126838369,334.1285197,5367.11
Potato,Yukon Gold,Uttar Pradesh,Rabi,Clay,13.65455828,81.7036779,16.24659161,15.69778629,32.623889,7.126681044,228.5895539,26609.79
Wheat,Hard Red,Rajasthan,Rabi,Loamy,90.28634885,35.83166067,73.91198373,37.45649024,62.1556103,4.596353096,259.647423,5810.81
Rice,Arborio,West Bengal,Kharif,Sandy,107.7697589,72.96327896,60.19461963,22.85894834,41.48488424,6.612328046,66.01860028,6053.5
Maize,Sweet,Maharashtra,Zaid,Saline,34.79251879,56.72566968,88.00829432,21.09803309,30.32508892,8.180516928,42.96185476,3559.17
Sugarcane,Co 86032,Uttar Pradesh,Rabi,Clay,119.1319598,15.58741018,49.0499893,19.32975648,67.27709014,6.68130628,258.6574665,102480.7
Tomato,Cherry,Maharashtra,Kharif,Clay,26.61292635,57.22553449,63.66025123,28.12543265,51.43826545,4.781471944,395.4945696,30556.33
Tomato,Beefsteak,Andhra Pradesh,Kharif,Clay,99.12839146,89.69041125,28.40445942,34.61510959,31.70823851,6.360643413,374.9068468,44596.16
Maize,Sweet,Uttar Pradesh,Kharif,Sandy,113.8547023,58.8034271,62.12948874,32.90390817,79.38051908,5.917554431,108.4236174,6488.84
Maize,Sweet,Maharashtra,Kharif,Peaty,112.1225192,20.69650247,15.7415726,37.07011778,45.02810454,5.5712878,152.9319433,5412.51
Maize,Dent,Karnataka,Rabi,Clay,89.78055055,8.175087319,81.9355516,33.04753204,75.87820134,4.860754514,103.9591647,6732.9
Maize,Flint,Maharashtra,Kharif,Loamy,131.9246357,24.62216165,57.37580601,13.2055681,66.58194748,4.800538023,367.7402416,8665.96
Potato,Russet,Madhya Pradesh,Rabi,Peaty,125.109258,88.8621173,79.98552601,33.78903589,76.83875308,5.025079903,389.4512162,31528.56
Rice,Jasmine,West Bengal,Kharif,Saline,44.4711175,37.7906813,37.02449242,18.76737012,42.88295945,6.152283371,248.4888091,4242.07
Tomato,Beefsteak,Andhra Pradesh,Rabi,Sandy,51.68038197,15.21802061,60.34330962,29.47027091,85.30623141,5.006483077,192.8968153,27141.59
Potato,Yukon Gold,Madhya Pradesh,Rabi,Peaty,52.99225331,54.64273139,35.05395464,39.17453425,48.91068986,5.012795678,374.2148968,27380.58
Rice,Arborio,Andhra Pradesh,Kharif,Loamy,145.6509182,29.75741933,85.52368377,24.97563402,56.92668276,7.004307734,345.2257852,8621.19
Potato,Russet,Madhya Pradesh,Rabi,Clay,51.2064961,18.34141614,36.19785551,18.21511134,40.14493577,6.656491125,176.2123927,23574.24
Maize,Flint,Maharashtra,Rabi,Sandy,63.69565612,79.72344138,53.28303759,23.32851835,43.9466877,6.36013767,375.1624664,6896.99
Maize,Dent,Uttar Pradesh,Kharif,Silt,117.4673297,8.741471714,73.39109612,12.99085347,54.46706018,4.733461693,295.3153178,8713.05
Potato,Red,Haryana,Rabi,Silt,32.92197483,60.29080785,23.38213183,27.84394456,35.72409478,6.204868132,89.55159464,24058.17
Potato,Russet,Punjab,Rabi,Saline,120.8988993,20.28538044,70.93141783,30.42001638,70.26167717,7.085202233,320.3876681,27187.12
Potato,Russet,Uttar Pradesh,Rabi,Loamy,66.56265235,59.28853567,22.06211159,15.18504145,80.57104744,6.869524094,315.1430172,33241.39
Potato,Red,Uttar Pradesh,Rabi,Loamy,13.97877299,40.82375848,71.09521966,18.47572564,81.52764305,5.422979794,167.5396962,25041.74
Potato,Red,West Bengal,Zaid,Silt,40.40557807,76.4544392,15.26394264,26.39699161,84.60712585,5.615569809,319.3169088,28498.71
Tomato,Beefsteak,Maharashtra,Zaid,Clay,44.33230143,12.63700571,69.26125889,30.17016633,84.24121907,5.094936141,366.4852453,31179.88
Rice,Basmati,Andhra Pradesh,Kharif,Saline,47.63745836,41.47409998,84.91244577,42.73614296,68.25521116,6.987813882,29.89211889,3530.63
Potato,Red,Madhya Pradesh,Rabi,Peaty,13.94221703,25.08876103,52.13179169,36.59215568,58.91614082,6.370722868,100.6182768,18811.46
Maize,Dent,Rajasthan,Kharif,Clay,27.89180824,53.48153621,74.21580408,36.34168514,42.51475016,7.696651557,33.29202376,5525.18
Wheat,Durum,Madhya Pradesh,Rabi,Loamy,50.50113151,69.50314728,90.11052128,39.55447573,83.41136325,7.637997906,193.6059368,4959.83
Sugarcane,Co 0238,Maharashtra,Kharif,Loamy,38.86157316,83.34187471,99.97184034,29.45548148,90.50524622,7.761799232,101.9547684,89173.86
Rice,Basmati,Tamil Nadu,Kharif,Sandy,26.29665624,38.45186983,80.7084685,17.83450443,97.53142985,6.297538523,90.31124165,3873.89
Sugarcane,Co 0238,Uttar Pradesh,Kharif,Sandy,25.46803471,50.05120008,38.71839834,15.14512158,52.544544,5.080874446,269.3982936,75245.99
Wheat,Hard Red,Uttar Pradesh,Rabi,Clay,39.67623462,10.78708,26.57666943,22.19310748,53.26801388,7.274535854,147.3032482,4330.15
Tomato,Beefsteak,Andhra Pradesh,Kharif,Saline,15.59800321,6.388703875,68.3931949,27.80932116,96.38978657,6.007267934,193.7295239,23065.01
Rice,Jasmine,Tamil Nadu,Zaid,Loamy,99.70992126,87.56682241,98.08194542,10.47339518,34.3165336,8.344141394,137.9717953,5796.93
Potato,Russet,Punjab,Rabi,Loamy,18.08319502,44.66544687,46.83388221,35.04094785,82.14889226,4.902760056,132.5936718,26171.49
Wheat,Hard Red,Rajasthan,Rabi,Sandy,136.9828161,48.68265864,20.82147019,11.35233864,67.15213427,4.58995702,119.6231758,3575.24
Wheat,Durum,Madhya Pradesh,Rabi,Clay,67.19393462,11.61286511,69.3012474,33.66576111,69.67469676,7.2371673,304.6549124,4631.01
Sugarcane,Co 0238,Karnataka,Rabi,Clay,19.65746347,25.59950261,40.63097924,34.6725974,96.69072037,6.821510011,61.88781594,60661.47
Sugarcane,Co 86032,Karnataka,Kharif,Silt,92.78404353,47.06604989,72.67356538,13.99386291,89.83731078,5.961523675,191.9305074,99628.91
Tomato,Beefsteak,Madhya Pradesh,Zaid,Silt,24.04359652,30.22130893,30.42665224,26.21990434,86.93964816,5.450253385,306.080963,29101.06
Rice,Arborio,Tamil Nadu,Zaid,Sandy,109.9014503,42.31760738,94.78291576,38.1929997,96.86475495,4.699051218,339.7701195,5354.95
Maize,Dent,Maharashtra,Kharif,Sandy,135.6952709,35.53261856,93.86206592,28.22358198,59.50724999,7.313896209,134.5661136,6900.82
Rice,Basmati,West Bengal,Zaid,Silt,137.0592044,84.30715195,45.20837876,13.53399821,87.42310384,7.433151708,289.4392289,5847.83
Tomato,Roma,Madhya Pradesh,Kharif,Clay,16.55695415,58.11692455,31.3429734,24.018354,85.39008509,7.92786202,248.7048799,29299.26
Potato,Yukon Gold,Madhya Pradesh,Rabi,Sandy,56.95967578,89.68354756,56.4338506,26.70405751,36.57683302,8.286581044,206.7524208,24126.36
Tomato,Beefsteak,Karnataka,Rabi,Saline,98.84068196,20.62289527,44.83406582,26.44943098,84.9031628,4.913898432,258.6131659,26165.35
Sugarcane,Co 99004,Andhra Pradesh,Kharif,Silt,15.89788548,63.37429272,18.75660615,40.09328772,71.88469074,5.799053586,62.5061654,71014.59
Tomato,Beefsteak,Karnataka,Rabi,Saline,49.43797357,24.834831,34.54434895,25.17707047,60.19899234,4.866412109,23.45774577,18889.08
Rice,Arborio,Andhra Pradesh,Kharif,Clay,67.01027133,24.30273864,78.99644299,39.82396061,98.84977687,5.302132301,196.9442305,5878.95
Potato,Red,Haryana,Rabi,Sandy,139.2755535,44.58061033,82.99450556,31.30153232,95.41167488,5.72765563,42.55598271,24935.22
Potato,Russet,Uttar Pradesh,Zaid,Clay,72.90709388,8.138284783,19.21795509,25.32108403,30.71496865,6.46233013,201.891495,24941.89
Sugarcane,Co 0238,Uttar Pradesh,Rabi,Saline,14.74931384,29.32838029,51.71623462,11.73774331,82.04731229,4.762188432,40.99570769,45510.34
Potato,Russet,West Bengal,Rabi,Silt,135.7477288,15.43163373,56.08374947,20.97679708,50.2180741,6.33500606,353.4124226,34556.68
Maize,Sweet,Karnataka,Rabi,Peaty,15.31264079,80.02616077,69.44129797,34.33433345,47.99623033,7.873445763,196.9293801,5380.25
Potato,Red,Uttar Pradesh,Rabi,Silt,97.10871357,27.11961908,73.44658505,23.83907058,48.82285626,5.253329635,63.03330913,27396.89
Maize,Dent,Karnataka,Rabi,Loamy,87.22374221,77.88565799,71.8354995,12.21021656,40.83947048,7.519030846,285.6622703,9762.33
Potato,Red,Madhya Pradesh,Rabi,Loamy,68.63493203,82.83967929,32.96451062,35.3960748,54.25421259,4.983634083,30.44317064,24655.11
Rice,Jasmine,West Bengal,Kharif,Clay,149.3375077,10.82143779,41.69596459,40.58030607,44.15016735,6.745326101,376.1542421,6348.06
Sugarcane,Co 99004,Tamil Nadu,Kharif,Saline,23.0514774,52.26257474,63.06700513,22.01955067,53.54051859,6.064353085,228.8406498,71897.31
Rice,Jasmine,Tamil Nadu,Kharif,Peaty,26.99398137,18.09058476,44.55132432,28.91437306,53.44649221,6.920440714,183.3157401,4413
Rice,Jasmine,West Bengal,Kharif,Silt,18.80675224,26.32183559,38.24200326,34.11937065,59.52514871,7.142420973,180.3331144,5059.78
Maize,Dent,Karnataka,Rabi,Clay,83.98352109,87.53018035,39.49076775,21.39397574,89.68550581,7.852334562,253.2405828,7836.3
Wheat,Soft Red,Punjab,Rabi,Saline,23.32990203,19.82935515,27.81558889,30.1200616,90.45399249,7.261419809,144.8454199,3124.55
Maize,Sweet,Rajasthan,Rabi,Silt,51.61337969,54.84058949,45.17140612,42.06219241,74.95115143,8.343975589,389.0829049,5963.49
Tomato,Cherry,Andhra Pradesh,Rabi,Sandy,77.32948665,68.36203559,36.24336448,29.97489194,74.83314339,6.152170647,162.593732,29293.69
Rice,Basmati,West Bengal,Kharif,Silt,118.4376173,18.16477021,56.91716669,27.47572531,97.14376266,8.050909748,321.156005,6271.73
Rice,Basmati,Tamil Nadu,Kharif,Peaty,144.6622189,13.44636096,40.33868322,42.80126378,79.9096065,8.009123658,76.71309318,4148.3
Potato,Yukon Gold,Punjab,Rabi,Peaty,26.38104446,9.617455992,47.10764621,23.76107267,58.10593688,8.063448553,395.9684446,25372.61
Wheat,Durum,Uttar Pradesh,Rabi,Clay,95.58154848,73.49257694,73.87093488,10.57503229,34.38075722,8.085800912,368.7227814,5797.34
Wheat,Soft Red,Punjab,Rabi,Saline,121.2998436,46.49686519,77.34602296,16.19522781,83.72512627,7.452128613,261.7276356,4959.55
Wheat,Hard Red,Uttar Pradesh,Rabi,Clay,133.8033169,65.70649589,81.35780942,27.22758816,42.79942196,6.942500851,47.47003844,5531.37
Potato,Russet,West Bengal,Zaid,Sandy,107.1955759,54.16845301,26.40658595,43.46144238,65.13362893,8.391863321,198.895292,25103
Rice,Arborio,Punjab,Zaid,Clay,11.12557154,89.54983247,49.85290524,26.65846412,75.7996228,8.136792023,314.3335757,5858.79
Maize,Sweet,Rajasthan,Rabi,Silt,86.14548769,47.59440634,68.40861092,18.84406804,93.41960149,8.057166683,135.1197046,5834.43
Potato,Red,Punjab,Rabi,Saline,102.3364043,23.4768621,16.88784791,16.6676634,80.15480926,7.419235563,173.0574957,20097.91
Potato,Russet,Madhya Pradesh,Rabi,Clay,117.28877,84.96004282,20.55945585,42.63949839,55.35484761,7.399229211,257.0283144,29352.84
Wheat,Hard Red,Madhya Pradesh,Rabi,Loamy,136.9468661,81.21687162,89.77573548,29.64985936,87.3112663,7.036576176,331.9765769,7608.43
Sugarcane,Co 0238,Karnataka,Kharif,Silt,136.7296347,27.50718756,82.86955014,10.24390871,90.52444075,4.525040318,271.9256156,103492.7
Rice,Arborio,Punjab,Kharif,Sandy,104.8688439,7.736738366,28.13096748,22.95755304,91.15268694,4.804162918,317.5118321,5867.75
Wheat,Durum,Haryana,Rabi,Sandy,132.2343132,32.87319328,83.76262629,16.13720664,82.21468991,4.651933778,329.5481657,5201.7
Potato,Red,Punjab,Rabi,Peaty,147.6645897,46.38610866,59.42827798,34.27751631,68.37451789,6.735278773,278.6785326,34271
Maize,Sweet,Karnataka,Kharif,Sandy,19.02912646,14.0283188,42.95839954,17.29286975,60.28982677,5.615170548,262.1374143,5214.03
Wheat,Hard Red,Haryana,Rabi,Peaty,25.23413618,15.73803919,72.15364989,26.15702184,66.67714078,8.455830932,155.2723676,4300.62
Tomato,Roma,Tamil Nadu,Rabi,Silt,139.7210822,20.66296091,19.74633295,26.52381278,90.10918659,6.543077398,298.9630776,37207.21
Tomato,Roma,Madhya Pradesh,Kharif,Sandy,129.0848601,75.87480639,49.76540483,42.26350916,73.88003063,5.372419938,339.3921414,36316.84
Maize,Flint,Madhya Pradesh,Rabi,Sandy,52.44318464,60.82179696,54.21031642,36.64862433,34.94218564,7.881987413,146.9625909,5337.71
Sugarcane,Co 99004,Karnataka,Kharif,Clay,71.86008396,44.57960563,87.76145534,11.89779378,73.88406185,4.731460338,267.087604,107493.75
Wheat,Durum,Haryana,Rabi,Silt,77.97027972,5.786787873,70.20370382,22.31408898,44.46573092,6.430499602,125.8355155,5373.58
Wheat,Soft Red,Haryana,Rabi,Sandy,75.33281991,14.1778052,85.65278496,19.93121968,68.28773799,5.24204317,231.5832883,5308.39
Rice,Arborio,Punjab,Kharif,Silt,147.5822136,21.71926837,63.24897479,36.26230793,96.13095336,5.418670503,90.11306064,6472.12
Sugarcane,Co 86032,Uttar Pradesh,Rabi,Peaty,99.20343178,83.17120676,24.64501119,13.6325969,93.57615048,5.331371823,62.40642527,73816.17
Wheat,Hard Red,Rajasthan,Rabi,Silt,133.3243465,33.96555071,85.13687575,30.52320419,84.34555707,6.904038169,375.6180396,6040.36
Sugarcane,Co 99004,Karnataka,Kharif,Silt,25.34932861,15.33767385,48.83023255,29.71024751,66.01467342,5.496726078,59.05163722,72693.78
Wheat,Hard Red,Haryana,Rabi,Loamy,122.972425,76.13207307,76.51941158,21.07385314,70.21565272,7.37332515,262.2270836,8412.44
Potato,Yukon Gold,Haryana,Rabi,Peaty,20.59448155,20.66757383,51.11032908,11.66477382,50.4427448,7.103906879,301.3393358,26372.3
Wheat,Soft Red,Haryana,Rabi,Saline,115.9596412,8.63289652,22.01518531,39.90057755,55.92599005,7.614401161,266.9508962,3891.82
Wheat,Durum,Punjab,Rabi,Clay,143.6930265,62.53877061,25.36092187,15.2146091,49.28462125,6.775485098,342.3367535,6248.95
Potato,Yukon Gold,Haryana,Rabi,Peaty,61.40864074,77.85003326,22.53477432,33.50735484,95.66802884,7.60513489,368.798332,30737.04
Wheat,Durum,Madhya Pradesh,Rabi,Peaty,122.2439894,79.12059316,41.31313062,21.30915256,75.72254389,6.442790356,96.73418742,4565.53
Rice,Basmati,Uttar Pradesh,Kharif,Clay,125.5114264,44.24416351,20.74445094,27.59212722,53.09460369,7.804490319,264.4390327,5698.91
Sugarcane,Co 86032,Uttar Pradesh,Kharif,Saline,76.01017962,32.95405109,97.33749595,16.09099265,73.23876775,5.99149421,213.4264156,80715.47
Maize,Dent,Maharashtra,Kharif,Silt,81.55981218,75.17545918,25.89836827,39.80725064,30.58013361,5.351507164,22.95061513,6183.74
Sugarcane,Co 86032,Maharashtra,Rabi,Loamy,59.09886228,67.94108919,23.29705234,23.80665833,53.70465799,4.608143253,280.3921764,93115.63
Wheat,Durum,Haryana,Rabi,Clay,107.7029217,24.28655453,26.50172688,21.7534098,54.30362769,7.360790672,80.13252307,4446.4
Wheat,Soft Red,Madhya Pradesh,Rabi,Peaty,129.0302449,37.54255744,69.64296198,44.94448261,74.27236388,5.378370982,111.9470275,4057.83
Sugarcane,Co 0238,Uttar Pradesh,Kharif,Silt,56.83700356,8.773198097,20.28789332,39.19515207,59.55745673,5.323360038,345.1175501,92786.64
Tomato,Roma,Maharashtra,Kharif,Loamy,34.1185236,45.12181642,55.1542976,36.30715931,97.56111114,4.533153725,238.3890217,32605.48
Tomato,Cherry,Karnataka,Kharif,Sandy,42.46626389,43.27459866,42.01478037,20.82706164,60.61606726,8.180976543,329.9527035,26621.23
Sugarcane,Co 0238,Andhra Pradesh,Kharif,Silt,85.26690389,41.2264458,82.67542376,14.42744814,96.75412124,7.18603736,193.2399745,102195.88
Maize,Dent,Uttar Pradesh,Rabi,Saline,123.6820377,19.10478831,20.83954839,27.70283235,58.00480242,8.485787022,60.21750512,4468.94
Wheat,Hard Red,Madhya Pradesh,Rabi,Loamy,22.39079994,68.62069434,48.34538651,43.01167896,31.36270107,7.430018812,360.9789938,5498.62
Wheat,Hard Red,Haryana,Rabi,Loamy,89.22323719,71.47540365,95.68505052,21.30710792,52.60593486,6.37978664,247.4167201,8505.08
Potato,Yukon Gold,West Bengal,Rabi,Peaty,76.65704815,40.77100296,16.20563351,34.28329256,57.22738975,5.610629942,175.9254532,26186.04
Maize,Dent,Madhya Pradesh,Kharif,Loamy,88.00405978,73.45674582,41.60150095,19.34814474,97.2683062,4.726658674,268.9413566,8962.72
Rice,Arborio,Punjab,Kharif,Silt,50.74168002,40.94543547,43.37772596,34.04123497,46.65767862,6.074572698,217.3398206,6926.35
Potato,Russet,West Bengal,Rabi,Sandy,84.69262626,54.5082254,40.65377353,37.80045582,92.21744094,5.168226649,102.0076727,22183.59
Rice,Jasmine,West Bengal,Kharif,Sandy,29.53368572,15.37745971,33.64473017,34.84558051,89.08551363,4.61276668,314.6172638,4080.96
Maize,Dent,Maharashtra,Kharif,Saline,36.26401698,31.67153732,27.12134442,15.55638973,56.24360768,5.354558551,33.2055348,3890.14
Sugarcane,Co 86032,Maharashtra,Rabi,Sandy,23.09146942,63.02991723,75.98678281,39.01554314,81.37947015,7.716098286,248.4827568,68874.47
Potato,Yukon Gold,Punjab,Zaid,Clay,67.72071642,9.349476261,80.50932039,33.71962741,79.60576187,7.739301778,70.35643416,26027.75
Potato,Red,Haryana,Rabi,Sandy,35.99638148,51.40537928,54.1156553,18.15534211,66.0067918,7.470340736,60.37173899,21258.85
Wheat,Soft Red,Madhya Pradesh,Rabi,Sandy,141.8423129,54.84643028,19.21949293,41.41033984,93.30971492,7.809741733,172.3943596,4062.97
Wheat,Hard Red,Haryana,Rabi,Saline,61.10670852,60.81844058,64.40625945,22.7499116,79.70144039,6.238859795,51.89004041,3995.6
Sugarcane,Co 86032,Andhra Pradesh,Rabi,Saline,146.6658262,64.99707163,78.93729765,43.90261886,96.34617076,6.330609718,211.1245172,72233.69
Wheat,Soft Red,Madhya Pradesh,Rabi,Saline,68.41919528,60.30731948,41.99612258,38.4528134,85.73731169,5.772378795,239.0995196,3830.27
Tomato,Beefsteak,Maharashtra,Kharif,Peaty,48.08490188,88.63976133,56.5499382,24.62171539,85.62302894,5.876546051,98.66671801,31712.25
Sugarcane,Co 99004,Uttar Pradesh,Kharif,Saline,115.9665925,76.09431896,52.38344084,12.32799715,72.68780445,5.140613051,246.0843451,79073.01
Wheat,Durum,Haryana,Rabi,Sandy,84.38751241,86.51291591,98.710939,22.71731864,58.00878667,4.66434287,201.0473202,5219.85
Maize,Sweet,Karnataka,Kharif,Saline,78.94243898,54.21633596,29.36299046,33.53739428,49.23554857,8.106620179,189.0457352,4656.94
Potato,Russet,Punjab,Rabi,Loamy,79.72605779,42.38078703,74.44210295,27.37603674,61.04937524,5.572988268,39.34311957,31857.59
Potato,Red,Haryana,Rabi,Silt,36.46782616,38.40453663,64.64153214,39.90386234,45.30022944,6.457180796,212.7535394,28501.96
Potato,Yukon Gold,Haryana,Rabi,Clay,85.46198129,84.68274127,89.50487718,44.91307547,68.14958401,5.221672717,268.6256166,39712.22
Maize,Sweet,Rajasthan,Kharif,Silt,89.7781273,59.53185251,77.37061613,29.01953559,38.10930782,8.382138352,316.0989181,7393.46
Wheat,Durum,Uttar Pradesh,Rabi,Saline,146.2972819,53.12089943,65.76859255,39.80154681,60.79689356,6.400536222,80.80048372,3793.8
Maize,Sweet,Madhya Pradesh,Kharif,Loamy,142.4753863,8.065317922,79.55270101,32.61814282,51.42820509,7.000003584,32.11449654,6194.39
Sugarcane,Co 0238,Karnataka,Kharif,Peaty,58.95151737,63.74209755,38.55377805,41.99574417,58.8748681,4.816066574,82.25154264,68799.98
Tomato,Beefsteak,Andhra Pradesh,Zaid,Clay,43.00729522,56.96074243,99.80069982,13.11273029,49.02658647,8.130424837,61.02599178,27157.28
Wheat,Soft Red,Punjab,Rabi,Silt,50.83740008,9.737662072,94.87796485,34.81442856,59.29751351,7.983004839,257.3795058,5829.21
Maize,Dent,Maharashtra,Rabi,Peaty,79.40268671,23.98863121,61.41371341,41.76388261,95.47859464,8.432271714,257.3325381,6417.23
Tomato,Roma,Madhya Pradesh,Zaid,Clay,81.62629693,79.73213393,14.15455443,27.15315309,50.94326054,6.375348819,100.6555721,28447.57
Tomato,Cherry,Karnataka,Kharif,Saline,64.47945615,16.45039433,19.30931462,29.50740444,42.11172121,6.333605363,162.9277979,22130.25
Sugarcane,Co 86032,Tamil Nadu,Kharif,Sandy,62.92676766,59.90421846,30.92313178,28.57925858,88.68169222,5.696869852,206.9118093,76574.63
Sugarcane,Co 86032,Uttar Pradesh,Kharif,Sandy,82.87689532,36.74226246,51.44059456,34.84799373,65.94623738,7.15547508,101.334442,80245.4
Rice,Arborio,Uttar Pradesh,Zaid,Sandy,55.49417166,60.92729264,72.90896132,27.72779143,51.40788731,5.642545045,317.1348772,5597.57
Maize,Sweet,Maharashtra,Kharif,Silt,132.1876122,46.29031105,88.45412735,41.65937639,76.48582473,5.892772456,299.6406471,8025.45
Potato,Russet,Haryana,Rabi,Silt,38.57495792,49.73173584,84.44438942,12.89930034,82.43922546,4.663050299,92.3622245,27024.59
Wheat,Soft Red,Punjab,Rabi,Peaty,101.5685308,13.80487465,70.31103187,17.34791797,46.58060586,6.645094373,159.1386814,5338.51
Maize,Flint,Maharashtra,Rabi,Saline,101.1408428,16.73076958,70.78843653,41.65866727,90.06091302,4.752606915,376.3238905,5189.3
Rice,Jasmine,Tamil Nadu,Zaid,Loamy,37.81393348,19.71714913,48.21745697,41.10718069,31.27203313,4.998903716,322.1739068,4730.59
Rice,Jasmine,Andhra Pradesh,Zaid,Loamy,59.25841032,15.8988076,50.08137512,40.14657038,30.65903518,8.0833928,155.2514511,4495.92
Wheat,Durum,Uttar Pradesh,Rabi,Saline,95.19799825,81.13453881,33.22124291,22.78406076,91.99154668,6.648600367,337.591644,4573.86
Potato,Russet,Haryana,Zaid,Peaty,122.4462577,48.00009457,48.96339527,32.40643887,79.56247276,7.484586703,185.9689504,26748.26
Wheat,Durum,Madhya Pradesh,Rabi,Clay,117.5191325,17.1238614,93.73231336,21.42509041,43.09208691,5.538971237,135.5830765,4773.84
Maize,Sweet,Madhya Pradesh,Kharif,Peaty,32.08109101,71.50928179,18.7152549,34.94000533,58.98603604,5.675276563,142.5749391,5040.26
